State,District,Crops,Min Price,Max Price,Modal Price,Modal Price (Rs/kg)
Gujarat,Junagarh,Black Gram (Urd Beans)(Whole),6625.0,9360.0,8450.0,84.50
Gujarat,Junagarh,Wheat,2200.0,2685.0,2525.0,25.25
Gujarat,Junagarh,Bengal Gram(Gram)(Whole),4505.0,4755.0,4630.0,46.30
Gujarat,Junagarh,Black Gram (Urd Beans)(Whole),7505.0,8250.0,8200.0,82.00
Gujarat,Junagarh,Green Gram (Moong)(Whole),7225.0,8725.0,7975.0,79.75
Gujarat,Junagarh,Wheat,2075.0,2505.0,2290.0,22.90
Gujarat,Junagarh,Arhar (Tur/Red Gram)(Whole),7775.0,9155.0,8465.0,84.65
Gujarat,Junagarh,Jowar(Sorghum),3750.0,5080.0,4415.0,44.15
Gujarat,Junagarh,Kulthi(Horse Gram),4595.0,4835.0,4715.0,47.15
Gujarat,Junagarh,Wheat,2345.0,2625.0,2485.0,24.85
Gujarat,Kheda,Wheat,2000.0,2300.0,2150.0,21.50
Gujarat,Mehsana,Bajra(Pearl Millet/Cumbu),2080.0,2380.0,2250.0,22.50
Gujarat,Mehsana,Mustard,5205.0,5260.0,5225.0,52.25
Gujarat,Mehsana,Paddy(Dhan)(Common),1675.0,2250.0,2100.0,21.00
Gujarat,Mehsana,Wheat,2200.0,2690.0,2400.0,24.00
Gujarat,Mehsana,Bajra(Pearl Millet/Cumbu),2000.0,2125.0,2075.0,20.75
Gujarat,Mehsana,Mustard,4500.0,5455.0,5375.0,53.75
Gujarat,Mehsana,Wheat,2150.0,2430.0,2300.0,23.00
Gujarat,Mehsana,Bajra(Pearl Millet/Cumbu),1510.0,2160.0,2000.0,20.00
Gujarat,Mehsana,Mustard,5205.0,5205.0,5205.0,52.05
Gujarat,Mehsana,Wheat,2140.0,2250.0,2175.0,21.75
Gujarat,Mehsana,Mustard,5070.0,5860.0,5450.0,54.50
Gujarat,Mehsana,Jowar(Sorghum),3755.0,4805.0,4400.0,44.00
Gujarat,Mehsana,Wheat,2335.0,2510.0,2375.0,23.75
Gujarat,Mehsana,Bajra(Pearl Millet/Cumbu),1730.0,2140.0,1935.0,19.35
Gujarat,Mehsana,Mustard,5090.0,5675.0,5382.0,53.82
Gujarat,Mehsana,Wheat,2000.0,2625.0,2312.0,23.12
Gujarat,Navsari,Pegeon Pea (Arhar Fali),10000.0,11000.0,10500.0,105.00
Gujarat,Panchmahals,Bajra(Pearl Millet/Cumbu),1900.0,2000.0,1950.0,19.50
Gujarat,Panchmahals,Maize,1800.0,2250.0,2175.0,21.75
Gujarat,Panchmahals,Paddy(Dhan)(Common),1500.0,1900.0,1700.0,17.00
Gujarat,Patan,Wheat,1750.0,2055.0,2000.0,20.00
Gujarat,Patan,Bajra(Pearl Millet/Cumbu),1655.0,2410.0,2032.0,20.32
Gujarat,Patan,Jowar(Sorghum),4250.0,6515.0,5382.0,53.82
Gujarat,Patan,Mustard,5170.0,5430.0,5300.0,53.00
Gujarat,Patan,Wheat,2100.0,2520.0,2310.0,23.10
Gujarat,Porbandar,Kulthi(Horse Gram),3775.0,3775.0,3775.0,37.75
Gujarat,Porbandar,Wheat,2200.0,2465.0,2330.0,23.30
Gujarat,Rajkot,Bajra(Pearl Millet/Cumbu),1400.0,2055.0,2055.0,20.55
Gujarat,Rajkot,Jowar(Sorghum),4380.0,4380.0,4380.0,43.80
Gujarat,Rajkot,Wheat,2145.0,2475.0,2435.0,24.35
Gujarat,Rajkot,Cotton,7050.0,7225.0,7140.0,71.40
Gujarat,Rajkot,Bengal Gram(Gram)(Whole),3775.0,4875.0,4325.0,43.25
Gujarat,Rajkot,Green Gram (Moong)(Whole),7135.0,8185.0,7660.0,76.60
Gujarat,Rajkot,Jowar(Sorghum),4305.0,4575.0,4440.0,44.40
Gujarat,Rajkot,Wheat,2165.0,2695.0,2430.0,24.30
Gujarat,Rajkot,Arhar (Tur/Red Gram)(Whole),6000.0,9750.0,8400.0,84.00
Gujarat,Rajkot,Bajra(Pearl Millet/Cumbu),1610.0,2380.0,2105.0,21.05
Gujarat,Rajkot,Bengal Gram(Gram)(Whole),4440.0,4960.0,4875.0,48.75
Gujarat,Rajkot,Black Gram (Urd Beans)(Whole),6250.0,8720.0,7375.0,73.75
Gujarat,Rajkot,Cotton,6855.0,7400.0,7250.0,72.50
Gujarat,Rajkot,Green Gram (Moong)(Whole),7250.0,8450.0,7750.0,77.50
Gujarat,Rajkot,Jowar(Sorghum),4000.0,4875.0,4550.0,45.50
Gujarat,Rajkot,Jowar(Sorghum),2600.0,3050.0,2800.0,28.00
Gujarat,Rajkot,Mustard,4900.0,5350.0,5200.0,52.00
Gujarat,Rajkot,Wheat,2150.0,2460.0,2360.0,23.60
Gujarat,Rajkot,Wheat,2220.0,2750.0,2450.0,24.50
Gujarat,Sabarkantha,Maize,2000.0,2350.0,2175.0,21.75
Gujarat,Sabarkantha,Wheat,2300.0,2540.0,2420.0,24.20
Gujarat,Sabarkantha,Bajra(Pearl Millet/Cumbu),1750.0,2270.0,2010.0,20.10
Gujarat,Sabarkantha,Bengal Gram(Gram)(Whole),4500.0,4950.0,4725.0,47.25
Gujarat,Sabarkantha,Maize,1750.0,2155.0,1953.0,19.53
Gujarat,Sabarkantha,Wheat,2200.0,2865.0,2533.0,25.33
Gujarat,Sabarkantha,Bajra(Pearl Millet/Cumbu),1975.0,2485.0,2230.0,22.30
Gujarat,Sabarkantha,Wheat,2250.0,2395.0,2323.0,23.23
Gujarat,Surat,Paddy(Dhan)(Common),1700.0,1750.0,1725.0,17.25
Gujarat,Surat,Pegeon Pea (Arhar Fali),10000.0,11000.0,10500.0,105.00
Gujarat,Surat,Bengal Gram(Gram)(Whole),4250.0,4580.0,4415.0,44.15
Gujarat,Surat,Paddy(Dhan)(Common),2000.0,2100.0,2050.0,20.50
Gujarat,Surendranagar,Cotton,6000.0,8000.0,7000.0,70.00
Gujarat,Surendranagar,Wheat,2000.0,2800.0,2400.0,24.00
Gujarat,Surendranagar,Mustard,5750.0,6710.0,6625.0,66.25
Gujarat,Surendranagar,Wheat,2250.0,2580.0,2500.0,25.00
Haryana,Bhiwani,Cotton,6500.0,6580.0,6550.0,65.50
Haryana,Bhiwani,Maize,2100.0,2100.0,2100.0,21.00
Haryana,Jhajar,Maize,1000.0,1200.0,1100.0,11.00
Haryana,Jind,Mustard,5451.0,5461.0,5451.0,54.51
Haryana,Mahendragarh-Narnaul,Mustard,4600.0,5300.0,5000.0,50.00
Haryana,Mahendragarh-Narnaul,Mustard,4600.0,4930.0,4930.0,49.30
Haryana,Sirsa,Bengal Gram(Gram)(Whole),4976.0,4986.0,4976.0,49.76
Haryana,Sirsa,Cotton,7050.0,7050.0,7050.0,70.50
Haryana,Sirsa,Mustard,4850.0,5416.0,5200.0,52.00
Haryana,Sirsa,Cotton,7000.0,7050.0,7030.0,70.30
Haryana,Sirsa,Mustard,4980.0,5020.0,5000.0,50.00
Karnataka,Bagalkot,Maize,2279.0,2279.0,2279.0,22.79
Karnataka,Bellary,Bajra(Pearl Millet/Cumbu),2426.0,2717.0,2610.0,26.10
Karnataka,Bellary,Bengal Gram(Gram)(Whole),4409.0,4409.0,4409.0,44.09
Karnataka,Bellary,Jowar(Sorghum),2301.0,3372.0,2712.0,27.12
Karnataka,Bellary,Maize,2386.0,2386.0,2386.0,23.86
Karnataka,Bidar,Arhar (Tur/Red Gram)(Whole),9800.0,10150.0,10050.0,100.50
Karnataka,Bidar,Bengal Gram(Gram)(Whole),5000.0,5000.0,5000.0,50.00
Karnataka,Bidar,Jowar(Sorghum),3680.0,3680.0,3680.0,36.80
Karnataka,Bidar,Wheat,2631.0,2941.0,2800.0,28.00
Karnataka,Bidar,Wheat,2300.0,2300.0,2300.0,23.00
Karnataka,Bidar,Arhar (Tur/Red Gram)(Whole),7525.0,10382.0,9999.0,99.99
Karnataka,Bidar,Bengal Gram(Gram)(Whole),4265.0,5221.0,5019.0,50.19
Karnataka,Bidar,Jowar(Sorghum),3200.0,5000.0,4000.0,40.00
Karnataka,Bidar,Wheat,2300.0,3300.0,3000.0,30.00
Karnataka,Bijapur,Cotton,3004.0,7661.0,7236.0,72.36
Karnataka,Chitradurga,Cotton,1501.0,9060.0,7143.0,71.43
Karnataka,Dharwad,Bengal Gram(Gram)(Whole),4069.0,6209.0,4746.0,47.46
Karnataka,Dharwad,Black Gram (Urd Beans)(Whole),6511.0,6511.0,6511.0,65.11
Karnataka,Dharwad,Green Gram (Moong)(Whole),2110.0,6500.0,5893.0,58.93
Karnataka,Dharwad,Jowar(Sorghum),4426.0,4672.0,4527.0,45.27
Karnataka,Dharwad,Maize,2000.0,2216.0,2109.0,21.09
Karnataka,Gadag,Bengal Gram(Gram)(Whole),4650.0,4650.0,4650.0,46.50
Karnataka,Gadag,Green Gram (Moong)(Whole),5489.0,6319.0,5904.0,59.04
Karnataka,Gulbarga,Arhar (Tur/Red Gram)(Whole),9421.0,10319.0,10021.0,100.21
Karnataka,Gulbarga,Bengal Gram(Gram)(Whole),5252.0,5252.0,5252.0,52.52
Karnataka,Gulbarga,Black Gram (Urd Beans)(Whole),6200.0,7200.0,6800.0,68.00
Karnataka,Gulbarga,Green Gram (Moong)(Whole),6800.0,8000.0,7300.0,73.00
Karnataka,Gulbarga,Jowar(Sorghum),3600.0,5500.0,4500.0,45.00
Karnataka,Hassan,Black Gram Dal (Urd Dal),11300.0,11300.0,11300.0,113.00
Karnataka,Hassan,Wheat,3325.0,3325.0,3325.0,33.25
Karnataka,Kolar,Paddy(Dhan)(Common),2200.0,2600.0,2400.0,24.00
Karnataka,Raichur,Arhar (Tur/Red Gram)(Whole),8539.0,10044.0,10044.0,100.44
Karnataka,Raichur,Cotton,6700.0,7400.0,7050.0,70.50
Karnataka,Raichur,Paddy(Dhan)(Common),2129.0,2129.0,2129.0,21.29
Karnataka,Shimoga,Arhar Dal(Tur Dal),11000.0,12500.0,11750.0,117.50
Karnataka,Shimoga,Bengal Gram Dal (Chana Dal),6500.0,7000.0,6800.0,68.00
Karnataka,Shimoga,Bengal Gram(Gram)(Whole),5300.0,6200.0,5800.0,58.00
Karnataka,Shimoga,Black Gram Dal (Urd Dal),9800.0,14000.0,11900.0,119.00
Karnataka,Shimoga,Green Gram (Moong)(Whole),10000.0,12000.0,11000.0,110.00
Karnataka,Shimoga,Green Gram Dal (Moong Dal),10000.0,13000.0,12000.0,120.00
Karnataka,Shimoga,Kulthi(Horse Gram),6000.0,7000.0,6500.0,65.00
Karnataka,Shimoga,Maize,2000.0,2200.0,2100.0,21.00
Karnataka,Shimoga,Mustard,7000.0,8000.0,7500.0,75.00
Karnataka,Shimoga,Wheat,3400.0,6000.0,4700.0,47.00
Karnataka,Tumkur,Maize,1520.0,2450.0,2050.0,20.50
Kerala,Kasargod,Arhar (Tur/Red Gram)(Whole),12500.0,12700.0,12600.0,126.00
Kerala,Kasargod,Black Gram (Urd Beans)(Whole),15000.0,15300.0,15200.0,152.00
Kerala,Kottayam,Bengal Gram(Gram)(Whole),6200.0,6600.0,6400.0,64.00
Kerala,Kottayam,Black Gram (Urd Beans)(Whole),10500.0,11500.0,11000.0,110.00
Kerala,Malappuram,Bengal Gram(Gram)(Whole),6200.0,6300.0,6250.0,62.50
Kerala,Malappuram,Green Gram (Moong)(Whole),10500.0,10600.0,10550.0,105.50
Kerala,Palakad,Arhar (Tur/Red Gram)(Whole),13500.0,15000.0,14300.0,143.00
Kerala,Palakad,Bengal Gram(Gram)(Whole),7500.0,9000.0,8300.0,83.00
Kerala,Palakad,Black Gram (Urd Beans)(Whole),11000.0,12000.0,11600.0,116.00
Kerala,Palakad,Black Gram (Urd Beans)(Whole),12000.0,13000.0,12600.0,126.00
Kerala,Palakad,Green Gram (Moong)(Whole),13000.0,14000.0,13600.0,136.00
Kerala,Palakad,Green Gram (Moong)(Whole),14000.0,15000.0,14600.0,146.00
Madhya Pradesh,Anupur,Wheat,2210.0,2210.0,2210.0,22.10
Madhya Pradesh,Ashoknagar,Bengal Gram(Gram)(Whole),4790.0,4790.0,4790.0,47.90
Madhya Pradesh,Ashoknagar,Wheat,2305.0,2305.0,2305.0,23.05
Madhya Pradesh,Badwani,Cotton,7067.0,7250.0,7250.0,72.50
Madhya Pradesh,Badwani,Maize,1300.0,1975.0,1975.0,19.75
Madhya Pradesh,Badwani,Cotton,6225.0,6850.0,6400.0,64.00
Madhya Pradesh,Balaghat,Paddy(Dhan)(Common),1850.0,1900.0,1875.0,18.75
Madhya Pradesh,Bhind,Mustard,5160.0,5350.0,5300.0,53.00
Madhya Pradesh,Bhind,Wheat,2200.0,2270.0,2260.0,22.60
Madhya Pradesh,Damoh,Bengal Gram(Gram)(Whole),4405.0,5000.0,4925.0,49.25
Madhya Pradesh,Damoh,Green Gram (Moong)(Whole),7095.0,7370.0,7370.0,73.70
Madhya Pradesh,Damoh,Lentil (Masur)(Whole),5490.0,5590.0,5550.0,55.50
Madhya Pradesh,Damoh,Wheat,2285.0,2331.0,2315.0,23.15
Madhya Pradesh,Dewas,Green Gram (Moong)(Whole),5500.0,7800.0,6000.0,60.00
Madhya Pradesh,Dewas,Wheat,2030.0,2740.0,2250.0,22.50
Madhya Pradesh,Dhar,Wheat,2280.0,2885.0,2535.0,25.35
Madhya Pradesh,Harda,Bengal Gram(Gram)(Whole),3700.0,4951.0,4680.0,46.80
Madhya Pradesh,Harda,Green Gram (Moong)(Whole),3500.0,8001.0,7230.0,72.30
Madhya Pradesh,Harda,Maize,1970.0,2039.0,2010.0,20.10
Madhya Pradesh,Harda,Mustard,2601.0,2601.0,2601.0,26.01
Madhya Pradesh,Harda,Wheat,2250.0,2449.0,2390.0,23.90
Madhya Pradesh,Hoshangabad,Wheat,2005.0,2150.0,2050.0,20.50
Madhya Pradesh,Jhabua,Wheat,2050.0,2210.0,2130.0,21.30
Madhya Pradesh,Katni,Gram Raw(Chholia),1000.0,1000.0,1000.0,10.00
Madhya Pradesh,Katni,Maize,500.0,1000.0,1000.0,10.00
Madhya Pradesh,Khargone,Maize,1900.0,1900.0,1900.0,19.00
Madhya Pradesh,Khargone,Wheat,2400.0,2500.0,2410.0,24.10
Madhya Pradesh,Khargone,Maize,1927.0,2065.0,1980.0,19.80
Madhya Pradesh,Khargone,Wheat,2410.0,2640.0,2470.0,24.70
Madhya Pradesh,Khargone,Bengal Gram(Gram)(Whole),4800.0,5300.0,4800.0,48.00
Madhya Pradesh,Khargone,Green Gram (Moong)(Whole),7330.0,7445.0,7395.0,73.95
Madhya Pradesh,Khargone,Wheat,2401.0,2652.0,2475.0,24.75
Madhya Pradesh,Mandsaur,Black Gram (Urd Beans)(Whole),6000.0,7151.0,6575.0,65.75
Madhya Pradesh,Mandsaur,Lentil (Masur)(Whole),5000.0,5536.0,5270.0,52.70
Madhya Pradesh,Mandsaur,Maize,1980.0,2150.0,2065.0,20.65
Madhya Pradesh,Mandsaur,Mustard,5016.0,5376.0,5195.0,51.95
Madhya Pradesh,Mandsaur,Wheat,2380.0,2990.0,2450.0,24.50
Madhya Pradesh,Mandsaur,Wheat,2125.0,2125.0,2125.0,21.25
Madhya Pradesh,Panna,Alasande Gram,5050.0,5050.0,5050.0,50.50
Madhya Pradesh,Panna,Arhar (Tur/Red Gram)(Whole),8600.0,8710.0,8700.0,87.00
Madhya Pradesh,Panna,Wheat,2130.0,2200.0,2160.0,21.60
Madhya Pradesh,Panna,Wheat,2100.0,2100.0,2100.0,21.00
Madhya Pradesh,Panna,Wheat,2005.0,2150.0,2020.0,20.20
Madhya Pradesh,Raisen,Bengal Gram(Gram)(Whole),4500.0,5050.0,4875.0,48.75
Madhya Pradesh,Raisen,Green Gram (Moong)(Whole),7100.0,7100.0,7100.0,71.00
Madhya Pradesh,Raisen,Lentil (Masur)(Whole),5100.0,5750.0,5400.0,54.00
Madhya Pradesh,Raisen,Mustard,4700.0,5850.0,5500.0,55.00
Madhya Pradesh,Raisen,Wheat,2200.0,2350.0,2250.0,22.50
Madhya Pradesh,Rajgarh,Bengal Gram(Gram)(Whole),4250.0,4680.0,4465.0,44.65
Madhya Pradesh,Rajgarh,Lentil (Masur)(Whole),5300.0,5800.0,5550.0,55.50
Madhya Pradesh,Rajgarh,Mustard,4490.0,5210.0,4850.0,48.50
Madhya Pradesh,Rajgarh,Wheat,2150.0,2445.0,2295.0,22.95
Madhya Pradesh,Sagar,Arhar (Tur/Red Gram)(Whole),7705.0,7705.0,7705.0,77.05
Madhya Pradesh,Sagar,Bengal Gram(Gram)(Whole),4300.0,5100.0,5000.0,50.00
Madhya Pradesh,Sagar,Black Gram (Urd Beans)(Whole),5200.0,6200.0,5805.0,58.05
Madhya Pradesh,Sagar,Green Gram (Moong)(Whole),6800.0,7200.0,7000.0,70.00
Madhya Pradesh,Sagar,Lentil (Masur)(Whole),5300.0,6490.0,5500.0,55.00
Madhya Pradesh,Sagar,Mustard,4500.0,5200.0,4900.0,49.00
Madhya Pradesh,Sagar,Wheat,2200.0,2700.0,2400.0,24.00
Madhya Pradesh,Sehore,Arhar (Tur/Red Gram)(Whole),4400.0,4400.0,4400.0,44.00
Madhya Pradesh,Sehore,Green Gram (Moong)(Whole),5500.0,7575.0,7280.0,72.80
Madhya Pradesh,Sehore,Wheat,2339.0,2635.0,2450.0,24.50
Madhya Pradesh,Seoni,Paddy(Dhan)(Common),2042.0,2049.0,2045.0,20.45
Madhya Pradesh,Shajapur,Bengal Gram(Gram)(Whole),4400.0,4751.0,4500.0,45.00
Madhya Pradesh,Shajapur,Lentil (Masur)(Whole),2500.0,6190.0,5700.0,57.00
Madhya Pradesh,Shajapur,Mustard,4001.0,5331.0,5200.0,52.00
Madhya Pradesh,Shajapur,Wheat,2217.0,2626.0,2350.0,23.50
Madhya Pradesh,Shajapur,Bengal Gram(Gram)(Whole),3785.0,4725.0,4315.0,43.15
Madhya Pradesh,Shajapur,Bengal Gram(Gram)(Whole),3960.0,6275.0,5720.0,57.20
Madhya Pradesh,Shajapur,Lentil (Masur)(Whole),5290.0,5875.0,5535.0,55.35
Madhya Pradesh,Shajapur,Mustard,4520.0,5385.0,4970.0,49.70
Madhya Pradesh,Shajapur,Wheat,1975.0,2485.0,2230.0,22.30
Madhya Pradesh,Shajapur,Wheat,1845.0,2130.0,2070.0,20.70
Madhya Pradesh,Shajapur,Wheat,2565.0,3050.0,2740.0,27.40
Madhya Pradesh,Shajapur,Wheat,2211.0,2358.0,2300.0,23.00
Madhya Pradesh,Shivpuri,Lentil (Masur)(Whole),5390.0,5390.0,5390.0,53.90
Madhya Pradesh,Shivpuri,Mustard,4974.0,5101.0,5050.0,50.50
Madhya Pradesh,Shivpuri,Wheat,2135.0,3002.0,2910.0,29.10
Madhya Pradesh,Shivpuri,Bengal Gram(Gram)(Whole),4410.0,5065.0,4795.0,47.95
Madhya Pradesh,Shivpuri,Lentil (Masur)(Whole),5540.0,5610.0,5550.0,55.50
Madhya Pradesh,Shivpuri,Mustard,4925.0,5450.0,5350.0,53.50
Madhya Pradesh,Shivpuri,Wheat,2245.0,2400.0,2340.0,23.40
Madhya Pradesh,Ujjain,Bengal Gram(Gram)(Whole),5050.0,5100.0,5080.0,50.80
Madhya Pradesh,Ujjain,Wheat,2010.0,2891.0,2594.0,25.94
Madhya Pradesh,Ujjain,Wheat,2018.0,2655.0,2414.0,24.14
Madhya Pradesh,Vidisha,Bengal Gram(Gram)(Whole),5000.0,5000.0,5000.0,50.00
Madhya Pradesh,Vidisha,Lentil (Masur)(Whole),5560.0,5560.0,5560.0,55.60
Madhya Pradesh,Vidisha,Mustard,5055.0,5055.0,5055.0,50.55
Madhya Pradesh,Vidisha,Wheat,2280.0,2405.0,2340.0,23.40
Maharashtra,Ahmednagar,Bengal Gram(Gram)(Whole),4000.0,4500.0,4250.0,42.50
Maharashtra,Ahmednagar,Jowar(Sorghum),4000.0,5200.0,4600.0,46.00
Maharashtra,Ahmednagar,Wheat,2000.0,2500.0,2250.0,22.50
Maharashtra,Ahmednagar,Paddy(Dhan)(Common),2200.0,2400.0,2300.0,23.00
Maharashtra,Ahmednagar,Bajra(Pearl Millet/Cumbu),2561.0,2561.0,2561.0,25.61
Maharashtra,Ahmednagar,Bengal Gram(Gram)(Whole),4491.0,4876.0,4790.0,47.90
Maharashtra,Ahmednagar,Maize,2150.0,2150.0,2150.0,21.50
Maharashtra,Ahmednagar,Wheat,2389.0,2515.0,2405.0,24.05
Maharashtra,Ahmednagar,Maize,2100.0,2100.0,2100.0,21.00
Maharashtra,Ahmednagar,Wheat,2421.0,2500.0,2466.0,24.66
Maharashtra,Ahmednagar,Bajra(Pearl Millet/Cumbu),1600.0,2400.0,2000.0,20.00
Maharashtra,Ahmednagar,Bengal Gram(Gram)(Whole),4200.0,4200.0,4200.0,42.00
Maharashtra,Ahmednagar,Jowar(Sorghum),1850.0,1850.0,1850.0,18.50
Maharashtra,Ahmednagar,Maize,1600.0,1600.0,1600.0,16.00
Maharashtra,Ahmednagar,Wheat,2150.0,2600.0,2350.0,23.50
Maharashtra,Ahmednagar,Bajra(Pearl Millet/Cumbu),2000.0,2300.0,2000.0,20.00
Maharashtra,Ahmednagar,Bengal Gram(Gram)(Whole),4000.0,4800.0,4800.0,48.00
Maharashtra,Ahmednagar,Black Gram (Urd Beans)(Whole),6800.0,6800.0,6800.0,68.00
Maharashtra,Ahmednagar,Wheat,2150.0,2400.0,2400.0,24.00
Maharashtra,Ahmednagar,Arhar (Tur/Red Gram)(Whole),9000.0,9000.0,9000.0,90.00
Maharashtra,Ahmednagar,Bajra(Pearl Millet/Cumbu),2400.0,2400.0,2400.0,24.00
Maharashtra,Ahmednagar,Wheat,2500.0,2500.0,2500.0,25.00
Maharashtra,Akola,Arhar (Tur/Red Gram)(Whole),7000.0,10195.0,9700.0,97.00
Maharashtra,Akola,Bengal Gram(Gram)(Whole),4055.0,5100.0,4500.0,45.00
Maharashtra,Akola,Black Gram (Urd Beans)(Whole),4105.0,4105.0,4105.0,41.05
Maharashtra,Akola,Green Gram (Moong)(Whole),6400.0,7600.0,7110.0,71.10
Maharashtra,Akola,Jowar(Sorghum),2755.0,3225.0,2845.0,28.45
Maharashtra,Akola,Wheat,2205.0,2750.0,2300.0,23.00
Maharashtra,Akola,Arhar (Tur/Red Gram)(Whole),9350.0,9930.0,9750.0,97.50
Maharashtra,Akola,Arhar (Tur/Red Gram)(Whole),9750.0,10000.0,9940.0,99.40
Maharashtra,Akola,Bengal Gram(Gram)(Whole),4750.0,5150.0,5090.0,50.90
Maharashtra,Akola,Jowar(Sorghum),2650.0,2875.0,2850.0,28.50
Maharashtra,Akola,Wheat,2200.0,2380.0,2270.0,22.70
Maharashtra,Amarawati,Arhar (Tur/Red Gram)(Whole),9750.0,10201.0,9975.0,99.75
Maharashtra,Amarawati,Bajra(Pearl Millet/Cumbu),2300.0,2500.0,2400.0,24.00
Maharashtra,Amarawati,Bengal Gram(Gram)(Whole),4850.0,5100.0,4975.0,49.75
Maharashtra,Amarawati,Black Gram (Urd Beans)(Whole),6000.0,6300.0,6150.0,61.50
Maharashtra,Amarawati,Green Gram (Moong)(Whole),6000.0,6950.0,6475.0,64.75
Maharashtra,Amarawati,Jowar(Sorghum),2300.0,2450.0,2375.0,23.75
Maharashtra,Amarawati,Maize,2000.0,2065.0,2032.0,20.32
Maharashtra,Amarawati,Wheat,2450.0,2600.0,2525.0,25.25
Maharashtra,Amarawati,Jowar(Sorghum),2000.0,2600.0,2300.0,23.00
Maharashtra,Amarawati,Wheat,2000.0,2500.0,2300.0,23.00
Maharashtra,Aurangabad,Jowar(Sorghum),3400.0,3640.0,3520.0,35.20
Maharashtra,Aurangabad,Maize,1800.0,2200.0,2000.0,20.00
Maharashtra,Aurangabad,Wheat,2226.0,2496.0,2361.0,23.61
Maharashtra,Aurangabad,Arhar (Tur/Red Gram)(Whole),9500.0,9500.0,9500.0,95.00
Maharashtra,Aurangabad,Bajra(Pearl Millet/Cumbu),2301.0,2386.0,2350.0,23.50
Maharashtra,Aurangabad,Bengal Gram(Gram)(Whole),4100.0,4100.0,4100.0,41.00
Maharashtra,Aurangabad,Jowar(Sorghum),3100.0,3100.0,3100.0,31.00
Maharashtra,Aurangabad,Wheat,2370.0,2511.0,2440.0,24.40
Maharashtra,Aurangabad,Bajra(Pearl Millet/Cumbu),2200.0,2250.0,2250.0,22.50
Maharashtra,Aurangabad,Maize,2000.0,2200.0,2100.0,21.00
Maharashtra,Aurangabad,Wheat,2200.0,2350.0,2300.0,23.00
Maharashtra,Aurangabad,Arhar (Tur/Red Gram)(Whole),9005.0,9005.0,9005.0,90.05
Maharashtra,Aurangabad,Bajra(Pearl Millet/Cumbu),2200.0,2545.0,2360.0,23.60
Maharashtra,Aurangabad,Bengal Gram(Gram)(Whole),6700.0,6700.0,6700.0,67.00
Maharashtra,Aurangabad,Bengal Gram(Gram)(Whole),4505.0,4900.0,4750.0,47.50
Maharashtra,Aurangabad,Green Gram (Moong)(Whole),6505.0,6505.0,6505.0,65.05
Maharashtra,Aurangabad,Jowar(Sorghum),3905.0,3905.0,3905.0,39.05
Maharashtra,Aurangabad,Maize,1900.0,2100.0,2050.0,20.50
Maharashtra,Aurangabad,Wheat,2400.0,2705.0,2455.0,24.55
Maharashtra,Beed,Arhar (Tur/Red Gram)(Whole),9350.0,9350.0,9350.0,93.50
Maharashtra,Beed,Arhar (Tur/Red Gram)(Whole),9011.0,9011.0,9011.0,90.11
Maharashtra,Beed,Bajra(Pearl Millet/Cumbu),2400.0,2751.0,2578.0,25.78
Maharashtra,Beed,Bengal Gram(Gram)(Whole),3951.0,4151.0,4051.0,40.51
Maharashtra,Beed,Jowar(Sorghum),2470.0,4308.0,3445.0,34.45
Maharashtra,Beed,Maize,2160.0,2282.0,2221.0,22.21
Maharashtra,Beed,Wheat,20.0,2360.0,2330.0,23.30
Maharashtra,Beed,Arhar (Tur/Red Gram)(Whole),9200.0,9785.0,9700.0,97.00
Maharashtra,Beed,Bajra(Pearl Millet/Cumbu),2400.0,2625.0,2500.0,25.00
Maharashtra,Beed,Bengal Gram(Gram)(Whole),4700.0,4900.0,4800.0,48.00
Maharashtra,Beed,Jowar(Sorghum),2500.0,3960.0,3800.0,38.00
Maharashtra,Beed,Wheat,2251.0,2651.0,2500.0,25.00
Maharashtra,Bhandara,Bengal Gram(Gram)(Whole),4700.0,4700.0,4700.0,47.00
Maharashtra,Bhandara,Wheat,2350.0,2350.0,2350.0,23.50
Maharashtra,Buldhana,Maize,1700.0,2150.0,2000.0,20.00
Maharashtra,Buldhana,Bajra(Pearl Millet/Cumbu),2200.0,2251.0,2225.0,22.25
Maharashtra,Buldhana,Bengal Gram(Gram)(Whole),2700.0,2700.0,2700.0,27.00
Maharashtra,Buldhana,Jowar(Sorghum),2500.0,3500.0,3000.0,30.00
Maharashtra,Buldhana,Wheat,2500.0,2630.0,2550.0,25.50
Maharashtra,Buldhana,Arhar (Tur/Red Gram)(Whole),8500.0,10421.0,9705.0,97.05
Maharashtra,Buldhana,Bengal Gram(Gram)(Whole),4150.0,4945.0,4600.0,46.00
Maharashtra,Buldhana,Jowar(Sorghum),2105.0,3251.0,2940.0,29.40
Maharashtra,Buldhana,Maize,1855.0,2160.0,2050.0,20.50
Maharashtra,Buldhana,Wheat,2170.0,2665.0,2450.0,24.50
Maharashtra,Buldhana,Arhar (Tur/Red Gram)(Whole),9000.0,9800.0,9500.0,95.00
Maharashtra,Buldhana,Bengal Gram(Gram)(Whole),4200.0,5020.0,4800.0,48.00
Maharashtra,Buldhana,Wheat,2400.0,2700.0,2500.0,25.00
Maharashtra,Chandrapur,Paddy(Dhan)(Common),2700.0,2900.0,2800.0,28.00
Maharashtra,Chandrapur,Paddy(Dhan)(Common),2750.0,2800.0,2770.0,27.70
